ID,LABEL,RTN5,FIVE_DAY_GL,CLOSE,RSI2,RSI_CLOSE_3,PERCENT_RANK_100,RSI_STREAK_2,CRSI
2012-06-05:SPY,UP,-3.46298,2.98288,129.07,50.0493,37.6815,85,82.4881,68.3899
2012-06-04:SPY,DN,-3.02801,2.59173,128.1,5.09663,11.7446,47,7.14495,21.9632
2012-06-01:SPY,DN,-3.29737,3.85456,128.16,5.24255,11.9497,0,12.5403,8.16331
2012-05-31:SPY,DN,-0.604823,0.441165,131.47,24.9306,33.4008,37,20.147,30.1826
2012-05-30:SPY,DN,-0.332829,0.159381,131.76,29.8396,37.3131,4,28.9173,23.4101
2012-05-29:SPY,UP,1.3109,-3.46298,133.7,87.4085,78.1235,92,51.2101,73.7779
2012-05-25:SPY,DN,1.81902,-3.02801,132.1,38.4044,45.1217,28,20.6078,31.2432
2012-05-24:SPY,UP,1.27617,-3.29737,132.53,80.5069,61.8344,60,95.4215,72.4186
2012-05-23:SPY,UP,-0.421592,-0.604823,132.27,70.8433,55.1359,49,92.812,65.6493
2012-05-22:SPY,UP,-0.854957,-0.332829,132.2,68.7583,53.6767,59,89.9472,67.5413
2012-05-21:SPY,UP,-1.59571,1.3109,131.97,64.5996,50.1231,98,87.4454,78.5228
2012-05-18:SPY,DN,-4.32859,1.81902,129.74,0.192348,1.06545,9,2.65311,4.23952
2012-05-17:SPY,DN,-3.79356,1.27617,130.86,0.35416,1.58863,2,5.12599,2.90487
2012-05-16:SPY,DN,-2.1438,-0.421592,132.83,1.36133,3.74504,24,9.59984,12.4483
2012-05-15:SPY,DN,-2.35079,-0.854957,133.34,2.15438,4.89082,14,17.0327,11.9745
2012-05-14:SPY,DN,-2.18089,-1.59571,134.11,3.84555,7.06713,6,27.792,13.6197
2012-05-11:SPY,DN,-1.0146,-4.32859,135.61,16.3361,16.7425,29,40.6221,28.7882
2012-05-10:SPY,UP,-2.31957,-3.79356,136.02,29.3761,22.3078,58,75.4566,51.9215
2012-05-09:SPY,DN,-3.27086,-2.1438,135.74,2.91331,8.45339,13,31.2234,17.5589
2012-05-08:SPY,DN,-2.97712,-2.35079,136.55,6.36062,12.8845,22,44.6288,26.5044
2012-05-07:SPY,UP,-1.98041,-2.18089,137.1,10.6318,16.8929,49,78.2051,48.0327
2012-05-04:SPY,DN,-2.4147,-1.0146,137,4.82155,13.6362,1,11.9943,8.87682
2012-05-03:SPY,DN,-0.649258,-2.31957,139.25,17.9521,33.0824,11,19.3374,21.1399
2012-05-02:SPY,DN,0.819024,-3.27086,140.33,51.8234,60.8515,31,27.8681,39.9065
2012-05-01:SPY,UP,2.498,-2.97712,140.74,80.7389,77.2657,76,49.8669,67.7109
2012-04-30:SPY,DN,2.25163,-1.98041,139.87,52.7932,63.2377,24,17.1771,34.805
2012-04-27:SPY,UP,1.76876,-2.4147,140.39,93.2079,83.8554,52,92.8868,76.2474
2012-04-26:SPY,UP,1.77171,-0.649258,140.16,91.8237,82.1382,76,87.2806,81.8063
2012-04-25:SPY,UP,0.41844,0.819024,139.19,85.6616,74.5176,92,79.0085,81.842
2012-04-24:SPY,UP,-1.27265,2.498,137.31,46.8284,43.2133,68,68.8935,60.0356
2012-04-23:SPY,DN,-0.189712,2.25163,136.79,14.9856,26.5823,11,39.9648,25.8491
2012-04-20:SPY,UP,0.590637,1.76876,137.95,45.1332,47.094,53,74.6999,58.2646
2012-04-19:SPY,DN,-0.770949,1.77171,137.72,31.4642,41.0849,13,27.3288,27.1379
2012-04-18:SPY,DN,1.17518,0.41844,138.61,60.743,58.1122,24,39.7256,40.6126
2012-04-17:SPY,UP,2.33996,-1.27265,139.08,80.5296,68.0398,93,72.7064,77.9154
2012-04-16:SPY,DN,-0.846477,-0.189712,137.05,34.3404,37.0976,40,27.6684,34.922
2012-04-13:SPY,DN,-1.8957,0.590637,137.14,36.2465,38.1904,7,38.1644,27.7849
2012-04-12:SPY,UP,-0.765051,-0.770949,138.79,73.7931,59.6766,91,88.5538,79.7435
2012-04-11:SPY,UP,-3.01572,1.17518,137,40.1834,32.0129,81,85.3244,66.1124
2012-04-10:SPY,DN,-4.18782,2.33996,135.9,1.28327,5.43384,3,4.44388,4.29257
2012-04-09:SPY,DN,-1.83936,-0.846477,138.22,4.08417,12.0668,8,8.21825,9.42837
2012-04-05:SPY,DN,-0.31377,-1.8957,139.79,15.6194,26.8576,41,14.2845,27.3807
2012-04-04:SPY,DN,-0.434256,-0.765051,139.86,16.6689,27.8731,10,22.6403,20.1711
2012-04-03:SPY,DN,0.0637529,-3.01572,141.26,50.8115,56.213,21,31.9995,36.4041
2012-04-02:SPY,UP,0.162418,-4.18782,141.84,88.2581,78.162,77,84.2271,79.7964
2012-03-30:SPY,UP,0.830648,-1.83936,140.81,66.0266,59.3884,70,78.3332,69.2405
2012-03-29:SPY,DN,0.739943,-0.31377,140.23,27.2393,40.0367,33,14.2454,29.094
2012-03-28:SPY,DN,0.185436,-0.434256,140.47,35.6635,46.096,18,22.6022,28.8994
2012-03-27:SPY,DN,0.519795,0.0637529,141.17,64.9623,65.3179,26,31.9836,41.1005
2012-03-26:SPY,UP,0.539581,0.162418,141.61,87.5736,79.1485,90,84.7454,84.6313
2012-03-23:SPY,UP,-0.463293,0.830648,139.65,44.7125,43.8254,64,78.9608,62.2621
2012-03-22:SPY,DN,-1.08016,0.739943,139.2,8.47166,24.161,16,12.9166,17.6925
2012-03-21:SPY,DN,0.214424,0.185436,140.21,32.0429,50.736,32,21.258,34.6647
2012-03-20:SPY,DN,0.271312,0.519795,140.44,46.9015,60.9063,29,31.3953,40.4339
2012-03-19:SPY,UP,2.3768,0.539581,140.85,79.942,79.9529,67,60.0148,68.9893
2012-03-16:SPY,DN,1.98444,-0.463293,140.3,61.9748,72.1697,29,26.5259,42.5652
2012-03-15:SPY,UP,2.68535,-1.08016,140.72,94.1892,89.9483,70,45.6373,68.5285
2012-03-14:SPY,DN,3.11003,0.214424,139.91,88.3496,85.2889,33,15.0263,44.4384
2012-03-13:SPY,UP,3.94063,0.271312,140.06,97.414,90.4661,92,96.7146,93.0603
2012-03-12:SPY,UP,0.606947,2.3768,137.58,82.9716,71.1905,41,93.9935,68.728
2012-03-09:SPY,UP,0.189353,1.98444,137.57,82.7777,71.033,64,89.7478,74.927
2012-03-08:SPY,UP,-0.50098,2.68535,137.04,75.3339,64.1016,79,84.1438,75.7485
2012-03-07:SPY,UP,-0.970661,3.11003,135.69,45.1297,39.5306,72,78.1802,63.2369
2012-03-06:SPY,DN,-2.04274,3.94063,134.75,4.35454,11.3711,10,11.9441,11.1051
2012-03-05:SPY,DN,-0.298921,0.606947,136.75,20.7906,33.4979,24,19.2476,25.5818
2012-03-02:SPY,DN,0.277514,0.189353,137.31,44.0876,52.606,28,27.7238,36.1099
2012-03-01:SPY,UP,0.805094,-0.50098,137.73,76.0403,73.5969,68,49.5399,63.7123
2012-02-29:SPY,DN,0.727781,-0.970661,137.02,38.1539,52.0214,26,16.8073,31.6096
2012-02-28:SPY,UP,0.79871,-2.04274,137.56,95.7007,88.8242,59,88.8587,78.8943
2012-02-27:SPY,UP,0.549813,-0.298921,137.16,90.2595,82.8233,50,80.4987,71.1073
2012-02-24:SPY,UP,0.646821,0.277514,136.93,84.6878,78.3715,52,68.7888,66.3868
2012-02-23:SPY,UP,1.53835,0.805094,136.63,75.5769,72.0789,64,55.3978,63.8256
2012-02-22:SPY,DN,0.621348,0.727781,136.03,39.694,54.3831,29,21.8812,35.0881
2012-02-21:SPY,UP,0.820035,0.79871,136.47,86.0507,78.7986,43,88.0371,69.9453
2012-02-17:SPY,UP,1.52575,0.549813,136.41,84.8438,77.8965,55,80.7693,71.222
2012-02-16:SPY,UP,0.509752,0.646821,136.05,79.5313,73.3628,78,72.3791,74.5806
2012-02-15:SPY,DN,-0.466011,1.53835,134.56,25.4639,38.6292,27,20.0692,28.5661
2012-02-14:SPY,DN,0.296758,0.621348,135.19,57.6667,61.0792,33,29.3256,41.1349
2012-02-13:SPY,UP,0.676832,0.820035,135.36,69.5305,68.2106,66,54.4301,62.8802
2012-02-10:SPY,DN,-0.133789,1.52575,134.36,22.8446,41.3625,22,20.3279,27.8968
2012-02-09:SPY,UP,2.0199,0.509752,135.36,97.6713,94.6595,49,80.7781,74.8125
2012-02-08:SPY,UP,2.0533,-0.466011,135.19,96.7728,93.7463,58,69.4056,73.7173
2012-02-07:SPY,UP,2.6424,0.296758,134.79,94.0902,91.4538,55,56.5531,67.669
2012-02-06:SPY,DN,2.34452,0.676832,134.45,90.8618,89.213,38,25.0793,50.7641
2012-02-03:SPY,UP,2.06342,-0.133789,134.54,97.9432,93.5411,81,91.0049,88.5154
2012-02-02:SPY,UP,0.606612,2.0199,132.68,89.434,80.5211,50,86.6028,72.3746
2012-02-01:SPY,UP,-0.0678938,2.0533,132.47,86.2143,77.0369,68,82.2625,75.7665
2012-01-31:SPY,DN,-0.106496,2.6424,131.32,16.7781,33.8209,41,6.67962,27.1668
2012-01-30:SPY,DN,-0.182357,2.34452,131.37,18.8411,35.7722,32,11.6394,26.4705
2012-01-27:SPY,DN,0.212863,2.06342,131.82,42.1805,54.7131,40,18.5123,37.7418
2012-01-26:SPY,DN,0.319489,0.606612,131.88,45.9774,57.4154,30,26.2676,37.8943
2012-01-25:SPY,UP,1.36882,-0.0678938,132.56,93.8499,91.5962,66,45.2055,67.6006
2012-01-24:SPY,DN,1.63909,-0.106496,131.46,61.0358,76.5246,38,14.3194,42.948
2012-01-23:SPY,UP,2.14995,-0.182357,131.61,95.9358,91.4315,43,92.6861,75.7059
2012-01-20:SPY,UP,1.56745,0.212863,131.54,95.3101,90.8788,44,86.5537,73.8108
2012-01-19:SPY,UP,1.74923,0.319489,131.46,94.8577,90.4072,60,76.8476,75.7516
2012-01-18:SPY,UP,1.27004,1.36882,130.77,91.1946,86.3498,74,63.7723,74.7074
2012-01-17:SPY,UP,1.03109,1.63909,129.34,66.3737,67.1565,57,49.5173,57.8913
2012-01-13:SPY,DN,0.884817,2.14995,128.84,33.7019,51.1432,31,16.7659,32.9697
2012-01-12:SPY,UP,1.14808,1.56745,129.51,96.5623,90.6082,50,88.6876,76.4319
2012-01-11:SPY,UP,1.17463,1.74923,129.2,93.9531,87.6744,44,80.1893,70.6212
2012-01-10:SPY,UP,1.27843,1.27004,129.13,93.3863,87.0662,64,68.2715,73.1126
2012-01-09:SPY,UP,2.00797,1.03109,128.02,74.254,72.9619,52,54.6222,59.8613
2012-01-06:SPY,DN,1.2607,0.884817,127.71,56.8052,66.0736,37,20.363,41.1455
2012-01-05:SPY,UP,2.5715,1.14808,128.04,88.8589,80.6561,53,83.1065,72.2542
2012-01-04:SPY,UP,0.956597,1.17463,127.7,84.2932,77.1997,50,72.5239,66.5745
2012-01-03:SPY,UP,0.878234,1.27843,127.5,82.1405,75.4817,77,59.9932,70.825
2011-12-30:SPY,DN,0.183603,2.00797,125.5,43.2548,50.7333,35,26.45,37.3945
2011-12-29:SPY,UP,1.57043,1.2607,126.12,65.2886,64.1063,69,45.5421,59.5495
2011-12-28:SPY,DN,0.726216,2.5715,124.83,26.156,43.4184,23,14.7887,27.069
2011-12-27:SPY,UP,5.15421,0.956597,126.49,95.2379,85.8842,48,96.7071,76.8638
2011-12-23:SPY,UP,3.94769,0.878234,126.39,94.8263,85.307,66,93.8838,81.7303
2011-12-22:SPY,UP,2.52066,0.183603,125.27,89.9734,78.8506,66,89.2946,78.0484
2011-12-21:SPY,UP,1.99606,1.57043,124.17,81.4111,70.3075,52,82.8664,68.3913
2011-12-20:SPY,UP,0.715156,0.726216,123.93,79.5014,68.4541,93,75.5155,78.9898
2011-12-19:SPY,DN,-3.15595,5.15421,120.29,7.22969,14.4727,26,31.3091,23.9273
2011-12-16:SPY,DN,-3.53828,3.94769,121.59,19.518,24.4236,37,44.7857,35.4031
2011-12-15:SPY,UP,-1.41993,2.52066,122.19,32.1146,30.977,56,78.6319,55.2029
2011-12-14:SPY,DN,-3.9375,1.99606,121.74,10.4392,20.2819,27,12.5201,19.934
2011-12-13:SPY,DN,-2.54237,0.715156,123.05,19.5034,29.0038,31,20.4158,26.8065
2011-12-12:SPY,DN,-1.59246,-3.15595,124.21,31.6836,38.8719,25,29.818,31.23
2011-12-09:SPY,UP,0.953067,-3.53828,126.05,62.7776,60.7174,79,55.2731,64.9968
2011-12-08:SPY,DN,-0.816196,-1.41993,123.95,15.397,31.3724,15,21.9641,22.7788
2011-12-07:SPY,UP,1.39211,-3.9375,126.73,97.7855,92.0755,56,86.0386,78.0381
2011-12-06:SPY,UP,5.17284,-2.54237,126.26,95.9566,89.8653,49,78.0256,72.297
2011-12-05:SPY,UP,5.43814,-1.59246,126.22,95.8093,89.7024,70,69.1814,76.2946
2011-12-02:SPY,DN,7.32336,0.953067,124.86,88.9941,83.797,46,22.2323,50.6764
2011-12-01:SPY,DN,7.21517,-0.816196,124.97,95.2591,86.4709,48,29.798,54.7563
2011-11-30:SPY,UP,4.86618,1.39211,124.99,95.8727,86.8066,97,93.2962,92.3676
2011-11-29:SPY,UP,0.325923,5.17284,120.05,79.821,63.4166,56,90.8622,70.0929
2011-11-28:SPY,UP,-1.86096,5.43814,119.71,76.7031,60.1772,94,88.8353,81.0042
2011-11-25:SPY,DN,-4.72525,7.32336,116.34,0.54044,4.01402,45,0.989096,16.6677
2011-11-23:SPY,DN,-6.06061,7.21517,116.56,0.604999,4.27651,14,1.94613,6.74088
2011-11-22:SPY,DN,-5.46478,4.86618,119.19,2.11561,8.93103,40,3.77007,17.567
2011-11-21:SPY,DN,-4.62299,0.325923,119.66,2.72316,10.2616,18,7.09467,11.7854
2011-11-18:SPY,DN,-3.69493,-1.86096,121.98,9.35063,20.1322,44,12.6899,25.6074
2011-11-17:SPY,DN,-1.77767,-4.72525,122.11,10.0349,20.8825,20,20.9517,20.6114
2011-11-16:SPY,DN,0.746996,-6.06061,124.08,22.5226,33.4946,20,31.0638,28.1861
2011-11-15:SPY,UP,-1.40757,-5.46478,126.08,61.1513,56.6521,55,60.0429,57.2317
2011-11-14:SPY,DN,-0.633613,-4.62299,125.46,47.084,49.4258,26,25.1117,33.5125
2011-11-11:SPY,UP,0.940389,-3.69493,126.66,72.4843,62.971,87,72.928,74.2997
2011-11-10:SPY,UP,-1.52871,-1.77767,124.32,41.9525,42.4776,68,60.3424,56.94
2011-11-09:SPY,DN,-0.669409,0.746996,123.16,19.9309,29.6014,4,25.8884,19.8299
2011-11-08:SPY,UP,4.81967,-1.40757,127.88,87.3491,75.3631,73,74.3042,74.2224
2011-11-07:SPY,UP,0.605578,-0.633613,126.26,69.8436,61.8784,61,62.668,61.8488
2011-11-04:SPY,DN,-2.42613,0.940389,125.48,54.7799,53.7533,32,31.7705,39.1746
2011-11-03:SPY,UP,-1.85027,-1.52871,126.25,72.7062,62.5234,86,83.7673,77.4302
2011-11-02:SPY,UP,-0.249397,-0.669409,123.99,47.4878,44.9485,83,77.6786,68.5424
2011-11-01:SPY,DN,-0.853312,4.81967,122,11.4781,24.0369,7,10.6531,13.8967
2011-10-31:SPY,DN,0.00796876,0.605578,125.5,28.9148,43.3403,11,17.0543,23.7982
2011-10-28:SPY,DN,3.73477,-2.42613,128.6,88.3596,82.427,45,24.3786,50.6019
2011-10-27:SPY,UP,5.72908,-1.85027,128.63,89.2474,82.9094,97,68.5189,82.8094
2011-10-26:SPY,UP,2.61702,-0.249397,124.3,60.8846,60.8787,72,54.9131,62.5973
2011-10-25:SPY,DN,0.383423,-0.853312,123.05,36.8354,47.9711,13,20.5951,27.1888
2011-10-24:SPY,UP,4.37495,0.00796876,125.49,92.1047,84.0653,75,86.2262,81.7638
2011-10-21:SPY,UP,1.1422,3.73477,123.97,85.1774,76.823,89,77.1069,80.9766
2011-10-20:SPY,UP,0.954278,5.72908,121.66,55.526,57.0415,60,65.7783,60.9399
2011-10-19:SPY,DN,0.3147,2.61702,121.13,42.2802,50.5913,20,32.2548,34.282
2011-10-18:SPY,UP,2.40602,0.383423,122.58,71.3486,69.6715,90,63.2199,74.2971
2011-10-17:SPY,DN,0.543569,4.37495,120.23,35.3058,48.8135,14,29.2679,30.6938
2011-10-14:SPY,UP,5.92861,1.1422,122.57,94.4789,89.8198,87,54.3561,77.0586
2011-10-13:SPY,DN,3.45094,0.954278,120.51,78.9486,79.9196,40,20.1197,46.6798
2011-10-12:SPY,UP,5.53225,0.3147,120.75,94.4202,86.4494,72,80.5038,79.6511
2011-10-11:SPY,UP,6.55154,2.40602,119.7,90.2334,82.2099,55,68.7983,68.6694
2011-10-10:SPY,UP,8.77831,0.543569,119.58,89.7959,81.7755,97,55.4136,78.063
2011-10-07:SPY,DN,2.26248,5.92861,115.71,63.2455,61.6319,33,21.9185,38.8501
2011-10-06:SPY,UP,0.379147,3.45094,116.49,85.7227,72.3817,90,88.111,83.4976
2011-10-05:SPY,UP,-0.633956,5.53225,114.42,72.981,60.0551,91,80.9015,77.3189
2011-10-04:SPY,UP,-4.42403,6.55154,112.34,51.0187,43.0185,93,72.591,69.5365
2011-10-03:SPY,DN,-5.42842,8.77831,109.93,7.42473,15.0232,6,21.0777,14.0336
2011-09-30:SPY,DN,-0.343491,2.26248,113.15,18.3134,26.7136,9,30.6914,22.135
2011-09-29:SPY,UP,2.82651,0.379147,116.05,53.926,50.1401,73,56.4292,59.8564
2011-09-28:SPY,DN,-1.26897,-0.633956,115.15,34.0149,39.0884,11,24.9685,25.019
2011-09-27:SPY,UP,-2.18857,-4.42403,117.54,79.8109,64.3335,82,89.8334,78.7223
2011-09-26:SPY,UP,-3.38293,-5.42842,116.24,68.1479,53.426,94,84.9443,77.4568
2011-09-23:SPY,UP,-6.56682,-0.343491,113.54,20.3873,19.2205,72,80.1782,57.1329
2011-09-22:SPY,DN,-7.05756,2.82651,112.86,1.85577,7.85832,4,4.96764,5.60866
2011-09-21:SPY,DN,-2.29538,-1.26897,116.63,5.23126,16.3674,4,8.00501,9.45746
2011-09-20:SPY,DN,2.06387,-2.18857,120.17,35.8244,50.8037,45,11.5299,35.7778
2011-09-19:SPY,DN,3.11991,-3.38293,120.31,40.5089,53.7873,20,14.785,29.5241
2011-09-16:SPY,UP,4.83092,-6.56682,121.52,93.1417,81.2981,52,96.616,76.638
2011-09-15:SPY,UP,2.00773,-7.05756,121.43,92.7935,80.8114,93,93.7191,89.1769
2011-09-14:SPY,UP,-0.764818,-2.29538,119.37,82.7974,68.1739,88,89.0188,81.7309
2011-09-13:SPY,UP,0.64108,2.06387,117.74,61.8755,51.2308,82,82.4531,71.8946
2011-09-12:SPY,UP,-1.00127,3.11991,116.67,36.5455,36.4173,73,74.9706,61.4626
2011-09-09:SPY,DN,-4.15082,4.83092,115.92,17.2852,25.8998,4,30.5422,20.1473
2011-09-08:SPY,DN,-2.60187,2.00773,119.04,46.8865,47.852,19,43.374,36.742
2011-09-07:SPY,UP,-1.14234,-0.764818,120.29,71.3701,61.855,95,74.8,77.2183
2011-09-06:SPY,DN,-3.60086,0.64108,116.99,7.85634,21.3453,25,8.51868,18.288
2011-09-02:SPY,DN,-0.101721,-1.00127,117.85,11.0508,26.1747,4,12.6913,14.2887
2011-09-01:SPY,DN,4.00757,-4.15082,120.94,41.0012,57.1446,17,16.8076,30.3174
2011-08-31:SPY,UP,3.5061,-2.60187,122.22,93.4706,84.8787,67,88.8607,80.2465
2011-08-30:SPY,UP,4.50017,-1.14234,121.68,91.0564,82.4884,60,80.502,74.3301
2011-08-29:SPY,UP,7.65546,-3.60086,121.36,89.9561,81.322,96,68.7938,82.0386
2011-08-26:SPY,UP,4.73189,-0.101721,117.97,71.1637,64.7294,93,55.4044,71.0446
2011-08-25:SPY,DN,1.54572,4.00757,116.28,45.9615,49.9537,10,21.8906,27.2815
2011-08-24:SPY,UP,-1.32865,3.5061,118.08,85.9784,71.1046,93,88.0931,84.0659
2011-08-23:SPY,UP,-2.634,4.50017,116.44,76.761,61.1003,97,80.8562,79.6522
2011-08-22:SPY,UP,-6.5412,7.65546,112.73,9.38278,18.594,57,72.4986,49.3642
2011-08-19:SPY,DN,-4.63935,4.73189,112.64,6.07985,17.1295,9,20.3197,15.483
2011-08-18:SPY,DN,-2.40348,1.54572,114.51,9.78518,22.8148,3,29.7166,18.5105
2011-08-17:SPY,UP,6.57227,-1.32865,119.67,61.4791,58.5828,52,55.2825,55.2884
2011-08-16:SPY,DN,1.79605,-2.634,119.59,59.8342,57.9006,16,21.5262,31.8089
2011-08-15:SPY,UP,7.447,-6.5412,120.62,82.5174,67.4342,97,87.8183,84.0842
2011-08-12:SPY,UP,-1.63225,-4.63935,118.12,67.6205,55.6063,79,80.194,71.6001
2011-08-11:SPY,UP,-2.43639,-2.40348,117.33,62.5829,51.9281,98,71.1727,73.7003
2011-08-10:SPY,DN,-11.001,6.57227,112.29,25.7192,25.7701,2,47.0588,24.943
2011-08-09:SPY,UP,-6.38298,1.79605,117.48,52.1969,41.1373,99,80.8914,73.6762
2011-08-08:SPY,DN,-12.8281,7.447,112.26,0.880556,1.92112,0,32.0116,11.3109
2011-08-05:SPY,DN,-7.15225,-1.63225,120.08,4.49475,5.74121,40,47.0585,30.9332
2011-08-04:SPY,DN,-7.64859,-2.43639,120.26,4.7176,5.92191,0,61.5163,22.4794
2011-08-03:SPY,UP,-3.39204,-11.001,126.17,25.3549,19.0374,75,88.7975,60.945
2011-08-02:SPY,DN,-5.88015,-6.38298,125.49,0.251742,2.46832,0,0.898376,1.12223
2011-08-01:SPY,DN,-3.77344,-12.8281,128.78,1.35018,7.2619,28,1.76291,12.3416
2011-07-29:SPY,DN,-3.90103,-7.15225,129.33,2.12533,9.26781,21,3.39782,11.2219
2011-07-28:SPY,DN,-3.17496,-7.64859,130.22,3.96889,13.2017,33,6.33563,17.5125
2011-07-27:SPY,DN,-1.54542,-3.39204,130.6,4.87089,15.016,1,11.1603,9.05879
2011-07-26:SPY,DN,0.452046,-5.88015,133.33,26.5248,43.9334,29,18.0226,30.3187
2011-07-25:SPY,DN,2.46535,-3.77344,133.83,44.7378,57.4396,26,26.0232,36.4876
2011-07-22:SPY,UP,2.19455,-3.90103,134.58,92.2388,82.936,49,77.8858,69.9406
2011-07-21:SPY,UP,2.71901,-3.17496,134.49,91.7107,82.3077,95,66.8872,81.3983
2011-07-20:SPY,DN,0.614381,-1.54542,132.65,72.7752,64.4865,46,34.1229,48.2031
2011-07-19:SPY,UP,1.01218,0.452046,132.73,76.578,66.4259,98,67.5352,77.3204
2011-07-18:SPY,DN,-1.03054,2.46535,130.61,23.863,28.3639,15,36.3948,26.5862
2011-07-15:SPY,UP,-2.01637,2.19455,131.69,55.9222,46.1217,74,69.9365,63.3527
2011-07-14:SPY,DN,-3.27275,2.71901,130.93,16.408,23.7162,22,44.2439,29.9867
2011-07-13:SPY,UP,-1.58991,0.614381,131.84,35.4154,35.5008,64,77.2557,58.9188
2011-07-12:SPY,DN,-1.80106,1.01218,131.4,10.2917,23.1995,27,10.4095,20.203
2011-07-11:SPY,DN,-1.45609,-1.03054,131.97,13.7584,27.7743,4,16.4546,16.0763
2011-07-08:SPY,DN,1.84133,-2.01637,134.4,48.7901,63.1876,20,23.1873,35.4583
2011-07-07:SPY,UP,3.54957,-3.27275,135.36,98.16,95.1353,89,60.0325,81.3893
2011-07-06:SPY,UP,3.36394,-1.58991,133.97,93.1199,90.4979,51,45.6344,62.3774
2011-07-05:SPY,DN,4.58809,-1.80106,133.81,91.8323,89.7479,41,15.0215,48.5898
2011-07-01:SPY,UP,5.60681,-1.45609,133.92,98.1464,93.1164,97,96.6893,95.6019
2011-06-30:SPY,UP,2.86048,1.84133,131.97,95.2541,87.6289,89,93.9468,90.1919
2011-06-29:SPY,UP,1.59322,3.54957,130.72,90.5054,81.2366,85,89.6672,85.3013
2011-06-28:SPY,UP,0.1236,3.36394,129.61,82.9156,72.9674,94,84.0174,83.6616
2011-06-27:SPY,UP,0.18794,4.58809,127.94,57.1459,51.5518,89,78.0037,72.8518
2011-06-24:SPY,DN,-0.188902,5.60681,126.81,12.4855,24.6101,7,11.1175,14.2425
2011-06-23:SPY,DN,0.785546,2.86048,128.3,39.9002,48.1454,30,17.9343,32.0266
2011-06-22:SPY,DN,1.29901,1.59322,128.67,54.855,57.2013,23,25.8636,35.355
2011-06-21:SPY,UP,0.100526,0.1236,129.45,90.6792,77.7563,96,76.7907,83.5157
2011-06-20:SPY,UP,0,0.18794,127.7,65.1415,51.9075,75,65.4532,64.1202
2011-06-17:SPY,DN,-0.431034,-0.188902,127.05,29.0298,32.4779,33,32.4613,32.6464
2011-06-16:SPY,UP,-1.62287,0.785546,127.3,36.252,36.2311,53,62.1264,50.4525
2011-06-15:SPY,DN,-1.09017,1.29901,127.02,25.933,30.2091,4,30.2603,21.4898
2011-06-14:SPY,UP,0.279156,0.100526,129.32,77.3727,62.5634,94,82.0137,79.5257
2011-06-10:SPY,DN,-2.16225,-0.431034,127.6,19.1534,21.4168,6,58.1626,28.5265
2011-06-09:SPY,UP,-1.76877,-1.62287,129.4,62.4529,44.7407,87,87.0067,72.9158
2011-06-08:SPY,DN,-2.61621,-1.09017,128.42,2.37252,8.61943,23,1.66699,11.0955
2011-06-07:SPY,DN,-4.40326,0.279156,128.96,4.2431,11.3432,41,3.14018,18.4945
2011-06-06:SPY,DN,-3.34057,-1.04611,129.05,4.54149,11.756,10,5.62628,9.12742
2011-06-03:SPY,DN,-1.93985,-2.16225,130.42,9.77172,18.639,10,9.31276,12.6506
2011-06-02:SPY,DN,-0.498527,-1.76877,131.73,21.7443,29.7385,36,13.8503,26.5296
2011-06-01:SPY,DN,-0.060629,-2.61621,131.87,23.2677,31.0561,0,18.3112,16.4558
2011-05-31:SPY,UP,2.15054,-4.40326,134.9,96.1936,86.0962,93,94.0046,91.0336
2011-05-27:SPY,UP,-0.0748447,-3.34057,133.51,86.4587,69.6411,66,89.7798,75.1403
2011-05-26:SPY,UP,-1.2474,-1.93985,133,74.4896,57.2719,72,84.2201,71.164
2011-05-25:SPY,UP,-1.46621,-0.498527,132.39,45.8836,36.7104,64,78.3245,59.6783
2011-05-24:SPY,DN,-0.916122,-0.060629,131.95,9.13641,17.6553,38,14.246,23.3004
2011-05-23:SPY,DN,-0.848412,2.15054,132.06,9.98384,18.588,5,22.596,15.3947
2011-05-20:SPY,DN,-0.3208,-0.0748447,133.61,28.8121,36.902,10,31.9632,26.2884
2011-05-19:SPY,UP,-0.296121,-1.2474,134.68,82.54,67.5157,56,84.5206,69.3454
2011-05-18:SPY,UP,-0.0595061,-1.46621,134.36,75.7889,61.078,90,78.677,76.585
2011-05-17:SPY,DN,-1.98719,-0.916122,133.17,13.8551,23.4834,41,12.9611,25.8148
2011-05-16:SPY,DN,-1.13569,-0.848412,133.19,14.1595,23.7403,15,21.0832,19.9412
2011-05-13:SPY,DN,-0.119225,-0.3208,134.04,26.5573,34.4057,11,30.7034,25.3697
2011-05-12:SPY,UP,1.10022,-0.296121,135.08,57.1927,54.3059,72,56.4706,60.9255
2011-05-11:SPY,DN,-0.289253,-0.0595061,134.44,33.6381,40.0896,7,24.9991,24.0296
2011-05-10:SPY,UP,0.103146,-1.98719,135.87,87.3102,74.7153,88,90.2474,84.3209
2011-05-09:SPY,UP,-1.10116,-1.13569,134.72,64.5954,52.9097,69,85.5248,69.1448
2011-05-06:SPY,UP,-1.63454,-0.119225,134.2,40.527,36.3669,71,80.9004,62.7558
2011-05-05:SPY,DN,-1.83675,1.10022,133.61,3.19162,13.3387,8,5.13314,8.82396
2011-05-04:SPY,DN,-0.619149,-0.289253,134.83,9.09423,26.6177,11,8.50839,15.3754
2011-05-03:SPY,DN,0.697381,0.103146,135.73,28.6124,52.1505,15,12.6758,26.6088
